CPU_Usage,Memory_GB,Latency_ms,Risk_Score,Status
86.69503,63.505302,822.427,1.3684,Critical Alert
75.94105,63.74692,913.4665,1.314,Critical Alert
97.05331,60.841248,863.22174,1.5148,Critical Alert
91.11411,60.67414,990.0692,1.5595,Critical Alert
94.504524,58.801735,977.225,1.5639,Critical Alert
99.55628,42.37526,941.93506,1.3321,Critical Alert
86.67328,54.819447,982.79333,1.3936,Critical Alert
89.91728,60.485527,982.4433,1.5315,Critical Alert
96.79344,47.21913,946.424,1.3762,Critical Alert
95.80282,55.145767,836.84784,1.3771,Critical Alert
83.08968,61.590607,844.0512,1.3085,Critical Alert
92.43646,61.159245,879.6058,1.4714,Critical Alert
90.68929,50.991077,933.3241,1.3371,Critical Alert
80.837906,61.619427,858.40497,1.2919,Critical Alert
86.47758,51.422195,958.7672,1.3107,Critical Alert
99.08964,57.674072,687.16394,1.3094,Critical Alert
88.56711,62.74043,913.45056,1.4772,Critical Alert
78.33074,59.487896,939.5822,1.3059,Critical Alert
98.775444,53.65602,903.6542,1.4646,Critical Alert
94.2958,56.922928,860.7475,1.4094,Critical Alert
97.53013,59.59665,953.48334,1.5952,Critical Alert
98.0479,57.84348,883.1534,1.501,Critical Alert
99.00584,60.66766,753.96576,1.4262,Critical Alert
90.52623,56.95846,935.2835,1.4338,Critical Alert
95.04287,60.663242,891.3382,1.5126,Critical Alert
94.12061,57.993042,746.6853,1.3057,Critical Alert
97.62857,63.50719,757.5841,1.4565,Critical Alert
90.24006,57.807644,963.29706,1.4726,Critical Alert
86.338234,48.836243,986.30194,1.2953,Critical Alert
82.25594,59.25993,904.9497,1.3221,Critical Alert
99.178154,52.874138,777.556,1.3266,Critical Alert
90.49746,60.236637,936.2241,1.4876,Critical Alert
94.40233,48.61093,919.12085,1.3365,Critical Alert
97.234245,56.35347,757.9475,1.3351,Critical Alert
86.31476,56.35501,997.2268,1.4285,Critical Alert
86.23725,54.851677,975.08563,1.3799,Critical Alert
81.88509,57.910725,935.0142,1.3261,Critical Alert
95.70021,53.036724,890.1241,1.3967,Critical Alert
95.98306,54.26366,900.8292,1.4318,Critical Alert
88.328575,62.87867,901.0706,1.4632,Critical Alert
88.21738,61.80345,792.2558,1.3311,Critical Alert
86.548805,58.937546,921.3788,1.3949,Critical Alert
94.26824,56.475174,888.82886,1.4309,Critical Alert
99.47095,61.273636,930.8952,1.6266,Critical Alert
88.089874,57.27888,894.8815,1.3624,Critical Alert
86.783775,58.883194,986.9731,1.4656,Critical Alert
93.99548,63.822483,765.6582,1.4184,Critical Alert
87.374054,61.474842,921.1438,1.4477,Critical Alert
87.33534,60.071186,886.6629,1.3885,Critical Alert
91.28634,57.299065,977.73987,1.4943,Critical Alert
94.43668,54.19451,868.79987,1.3754,Critical Alert
92.9194,61.464386,952.8256,1.5593,Critical Alert
90.69905,61.421917,939.5519,1.5132,Critical Alert
87.707726,61.500683,774.077,1.3,Critical Alert
76.51072,63.802628,938.23804,1.3488,Critical Alert
95.2211,60.657665,957.30884,1.5836,Critical Alert
98.530045,59.783394,698.20514,1.3472,Critical Alert
96.39714,62.073666,967.98627,1.6344,Critical Alert
87.016396,63.34653,940.37213,1.493,Critical Alert
99.09942,56.888325,948.1756,1.568,Critical Alert
83.402054,60.840286,856.04333,1.3132,Critical Alert
81.12999,63.126747,927.5574,1.3924,Critical Alert
89.36756,59.574146,928.0294,1.4523,Critical Alert
94.06831,61.777447,716.6395,1.3353,Critical Alert
97.517494,52.199768,901.2444,1.4205,Critical Alert
99.55998,59.501293,817.3974,1.4811,Critical Alert
92.50735,50.062775,988.17145,1.4049,Critical Alert
85.93289,60.10994,831.2883,1.3116,Critical Alert
95.73744,57.570393,974.706,1.5588,Critical Alert
84.09913,59.16731,976.8088,1.4214,Critical Alert
99.90058,56.135616,771.75104,1.3838,Critical Alert
99.764465,45.70448,996.5379,1.4459,Critical Alert
95.97837,45.650692,942.42444,1.335,Critical Alert
76.26263,63.453945,995.58624,1.3992,Critical Alert
87.86572,49.68614,983.4936,1.3279,Critical Alert
99.99946,62.494434,745.38745,1.4611,Critical Alert
99.99659,52.553936,980.69617,1.5441,Critical Alert
93.87813,50.244728,929.6245,1.3665,Critical Alert
98.38865,48.934097,965.19196,1.4463,Critical Alert
97.01665,60.451935,794.0553,1.4361,Critical Alert
94.80198,62.653564,921.0688,1.5724,Critical Alert
98.87602,61.128178,664.9571,1.3394,Critical Alert
92.713264,47.289623,966.594,1.3403,Critical Alert
90.30101,52.775066,890.2738,1.3158,Critical Alert
91.30206,56.228794,859.5049,1.3542,Critical Alert
86.2326,60.474903,879.52216,1.3719,Critical Alert
91.60498,51.839336,923.52484,1.3537,Critical Alert
98.25052,59.273575,934.3278,1.5803,Critical Alert
97.97701,50.342728,834.4634,1.3275,Critical Alert
94.75252,59.17509,748.3211,1.3356,Critical Alert
99.38948,56.419804,724.5266,1.3321,Critical Alert
88.31058,62.324257,851.16595,1.4021,Critical Alert
86.28007,61.975582,993.402,1.5153,Critical Alert
83.54618,63.045696,806.3136,1.2994,Critical Alert
91.43507,58.046734,949.9476,1.4796,Critical Alert
92.353195,50.22868,984.91675,1.402,Critical Alert
93.793495,62.654243,908.41595,1.5449,Critical Alert
89.67251,54.29701,998.4738,1.4441,Critical Alert
89.43025,56.04753,876.0094,1.3418,Critical Alert
95.6445,52.323246,986.0252,1.484,Critical Alert
87.39485,51.38533,981.3391,1.3466,Critical Alert
97.74753,58.551575,884.862,1.51,Critical Alert
96.00195,52.226192,874.821,1.3719,Critical Alert
88.03163,51.784985,936.81396,1.3158,Critical Alert
92.93775,61.12238,902.7076,1.5019,Critical Alert
91.40584,62.719963,757.2146,1.3549,Critical Alert
98.75628,51.712044,879.24774,1.4073,Critical Alert
99.6731,52.696236,834.2329,1.3896,Critical Alert
96.56663,59.76407,902.33777,1.531,Critical Alert
92.95369,61.513588,751.63007,1.3515,Critical Alert
97.337456,51.931667,827.66205,1.3371,Critical Alert
97.65355,57.23563,784.5498,1.383,Critical Alert
98.07477,61.383804,996.02466,1.6762,Critical Alert
92.658,63.49312,974.4497,1.611,Critical Alert
91.94773,63.541977,716.35345,1.3335,Critical Alert
99.86908,47.05792,836.9791,1.3036,Critical Alert
74.24795,63.132473,962.0459,1.3304,Critical Alert
96.13444,48.37172,991.3412,1.4323,Critical Alert
92.29318,58.119663,928.45264,1.4707,Critical Alert
81.83535,59.387577,973.0817,1.3889,Critical Alert
80.35873,63.79912,898.2512,1.3619,Critical Alert
83.31003,63.799442,854.31604,1.3582,Critical Alert
88.06007,56.76446,945.81696,1.4065,Critical Alert
98.492195,58.57691,841.2913,1.4757,Critical Alert
98.23606,44.734917,996.81335,1.4087,Critical Alert
99.32871,57.689594,826.9352,1.4583,Critical Alert
88.22732,62.035904,972.6378,1.5224,Critical Alert
96.96252,58.706512,720.8043,1.3308,Critical Alert
93.87652,51.979645,848.2001,1.31,Critical Alert
84.95064,61.12292,950.87573,1.4384,Critical Alert
99.10769,47.874126,836.04816,1.3051,Critical Alert
97.02492,60.88425,972.6758,1.6289,Critical Alert
98.528366,49.295998,900.2994,1.3867,Critical Alert
90.452515,61.336983,754.96533,1.3165,Critical Alert
96.2258,53.05066,834.1406,1.3462,Critical Alert
81.024864,60.414913,998.66315,1.4207,Critical Alert
99.026184,54.735886,775.1895,1.3522,Critical Alert
84.08894,58.395363,948.98773,1.3798,Critical Alert
97.95343,63.31175,831.69354,1.535,Critical Alert
97.626305,45.999832,969.13025,1.3919,Critical Alert
98.05383,60.30892,894.4449,1.5528,Critical Alert
97.95498,63.1661,987.31635,1.6944,Critical Alert
97.359055,48.721943,952.8321,1.4154,Critical Alert
93.96663,60.88648,950.63635,1.5625,Critical Alert
92.61889,52.1823,890.2907,1.3392,Critical Alert
86.50884,62.7665,785.70465,1.3156,Critical Alert
99.24318,45.92684,927.9691,1.3709,Critical Alert
91.42387,63.5953,756.0556,1.3682,Critical Alert
95.33086,50.77976,899.9961,1.365,Critical Alert
96.796364,60.04431,810.9006,1.4438,Critical Alert
94.47036,54.316566,790.07074,1.296,Critical Alert
94.41527,56.435066,936.395,1.4817,Critical Alert
94.62534,55.422413,805.4832,1.3322,Critical Alert
82.57275,63.986908,971.74146,1.4728,Critical Alert
94.71476,51.189507,975.1638,1.4411,Critical Alert
99.58209,61.72552,705.43646,1.4012,Critical Alert
97.685585,63.149456,736.35425,1.4295,Critical Alert
99.83533,49.556713,973.9592,1.4861,Critical Alert
86.354095,63.82765,976.6579,1.5291,Critical Alert
83.96319,51.251442,983.78674,1.2981,Critical Alert
96.466225,43.983315,938.7067,1.311,Critical Alert
90.98608,58.731846,896.1071,1.4284,Critical Alert
98.81923,62.66294,840.9831,1.5464,Critical Alert
97.84136,61.297462,778.5357,1.4454,Critical Alert
86.548645,54.85199,892.1252,1.2981,Critical Alert
88.66531,62.73581,982.17004,1.5499,Critical Alert
87.68092,57.66767,911.2657,1.3799,Critical Alert
84.58692,57.265743,883.35223,1.3004,Critical Alert
86.72497,59.450516,950.4958,1.436,Critical Alert
86.80446,56.504604,898.45746,1.3352,Critical Alert
98.151436,43.451923,982.4592,1.3718,Critical Alert
82.3486,63.151665,829.03503,1.3077,Critical Alert
91.42515,62.62203,802.7037,1.4008,Critical Alert
95.64547,46.731384,991.9602,1.3993,Critical Alert
79.51396,58.056427,972.40894,1.3336,Critical Alert
81.97385,63.704353,829.1838,1.3115,Critical Alert
85.81025,59.278214,973.5892,1.4442,Critical Alert
94.92114,48.570023,883.003,1.3056,Critical Alert
89.81773,60.692196,873.32666,1.42,Critical Alert
80.2235,63.668247,936.2744,1.3973,Critical Alert
93.50391,63.426056,920.1504,1.5655,Critical Alert
98.321594,62.052013,813.40656,1.5008,Critical Alert
95.21724,48.580925,955.92163,1.3858,Critical Alert
85.141945,61.27763,933.844,1.4259,Critical Alert
96.27481,53.755688,965.68585,1.4951,Critical Alert
98.82596,47.348812,948.7492,1.4097,Critical Alert
92.55786,55.345104,978.2017,1.4811,Critical Alert
92.59343,57.850613,844.4562,1.3833,Critical Alert
85.57626,53.069096,990.5697,1.3576,Critical Alert
98.47204,50.725647,918.3296,1.4279,Critical Alert
98.86182,63.409172,867.72253,1.5869,Critical Alert
94.53939,61.470623,906.43835,1.5342,Critical Alert
97.132904,61.838173,888.9571,1.5589,Critical Alert
85.80926,59.284283,987.697,1.459,Critical Alert
90.36552,63.82809,958.44995,1.5672,Critical Alert
83.63369,53.4667,979.6363,1.3251,Critical Alert
97.33563,60.283176,730.2573,1.3716,Critical Alert
88.48074,62.2587,885.5828,1.4392,Critical Alert
92.93484,57.13026,801.7658,1.3321,Critical Alert
98.38564,58.295673,838.33923,1.4665,Critical Alert
78.67733,63.131485,996.125,1.4288,Critical Alert
87.22222,57.17714,913.5535,1.3678,Critical Alert
86.05046,57.48937,941.5927,1.3853,Critical Alert
96.975395,55.143867,772.71423,1.3271,Critical Alert
96.72128,60.647903,788.4263,1.4292,Critical Alert
98.10144,58.719135,892.47327,1.5256,Critical Alert
94.853,49.855522,971.3028,1.4173,Critical Alert
95.62743,57.681732,797.5202,1.3749,Critical Alert
95.876045,62.58847,652.8136,1.3078,Critical Alert
90.47098,62.869286,996.4008,1.5926,Critical Alert
98.881645,46.277138,963.037,1.4079,Critical Alert
92.48685,53.877533,959.0609,1.4363,Critical Alert
98.65458,57.385418,708.1107,1.3202,Critical Alert
78.67407,62.166637,887.43536,1.3001,Critical Alert
94.429886,49.29491,908.7697,1.3372,Critical Alert
88.201164,55.735332,960.84106,1.4074,Critical Alert
94.303085,61.71374,760.0386,1.3827,Critical Alert
83.07866,62.623913,846.0887,1.3272,Critical Alert
88.80484,60.15866,947.31116,1.4738,Critical Alert
88.57595,61.33996,865.88055,1.4051,Critical Alert
97.93995,60.09711,683.5749,1.3287,Critical Alert
82.738625,63.93702,844.2704,1.3419,Critical Alert
82.89133,57.201317,959.9514,1.3548,Critical Alert
99.04958,55.993404,724.762,1.3205,Critical Alert
86.68337,60.842632,859.4159,1.3634,Critical Alert
93.98812,54.364933,794.65704,1.2947,Critical Alert
89.92866,58.558903,895.13855,1.4096,Critical Alert
94.19205,62.879642,730.74365,1.3696,Critical Alert
93.988304,63.905266,860.4428,1.5181,Critical Alert
97.08869,63.711548,785.9865,1.4817,Critical Alert
88.61835,52.003567,974.4108,1.3668,Critical Alert
99.52661,61.074306,956.0352,1.6502,Critical Alert
94.54696,60.842785,962.28314,1.5821,Critical Alert
85.03794,59.08871,951.6434,1.4074,Critical Alert
89.28659,61.240807,927.7029,1.4779,Critical Alert
97.979744,60.762054,838.7484,1.5013,Critical Alert
94.715324,52.056484,986.7233,1.4672,Critical Alert
99.62809,63.86047,666.5871,1.3962,Critical Alert
95.719345,51.429806,934.8572,1.4174,Critical Alert
85.097755,62.284042,793.80347,1.2961,Critical Alert
75.86772,61.762707,946.1658,1.3147,Critical Alert
90.94225,57.377926,810.07666,1.3164,Critical Alert
96.90194,53.385994,849.64056,1.3774,Critical Alert
92.70962,49.914356,963.9234,1.3801,Critical Alert
98.264336,54.542828,792.46747,1.3562,Critical Alert
93.23659,61.605125,909.12317,1.5207,Critical Alert
77.85301,60.734623,995.3017,1.3773,Critical Alert
83.707695,56.94374,997.89435,1.4016,Critical Alert
99.1267,57.381413,965.2148,1.5941,Critical Alert
89.80187,63.61141,787.27185,1.3778,Critical Alert
78.76848,62.02812,917.87665,1.3309,Critical Alert
82.02203,62.469177,990.114,1.4594,Critical Alert
92.891495,61.47021,711.14777,1.3078,Critical Alert
94.442764,61.286716,925.96783,1.5501,Critical Alert
94.38669,63.05575,925.65906,1.5778,Critical Alert
97.0437,61.349262,690.8352,1.3438,Critical Alert
89.709625,48.693363,954.92584,1.3083,Critical Alert
92.883125,60.356777,761.6719,1.3421,Critical Alert
95.39962,58.891815,826.0536,1.421,Critical Alert
89.32246,60.40733,903.0105,1.4392,Critical Alert
85.86977,56.67386,994.2487,1.4242,Critical Alert
95.94721,51.30957,813.2683,1.2923,Critical Alert
97.26363,48.216713,865.4899,1.315,Critical Alert
92.26455,63.081123,909.7,1.5314,Critical Alert
96.41451,53.350914,797.29004,1.3155,Critical Alert
91.000175,54.69734,994.3742,1.4652,Critical Alert
99.869156,54.68778,957.9314,1.5533,Critical Alert
89.32283,56.824844,943.91254,1.4235,Critical Alert
89.59875,56.125698,843.2121,1.3114,Critical Alert
96.67455,58.48969,730.45996,1.3333,Critical Alert
86.90352,56.13707,999.7208,1.4359,Critical Alert
98.517265,60.37582,728.7878,1.3884,Critical Alert
79.576,63.03042,859.55426,1.298,Critical Alert
99.55963,47.913048,896.58057,1.375,Critical Alert
91.593605,48.431065,968.50305,1.3449,Critical Alert
97.69393,56.848186,754.67444,1.3462,Critical Alert
88.12707,57.249382,926.84485,1.3956,Critical Alert
97.74322,48.460197,896.5388,1.3581,Critical Alert
75.442055,58.338753,986.6684,1.2951,Critical Alert
91.19598,58.961056,926.6007,1.4668,Critical Alert
97.58638,44.945885,972.01184,1.3772,Critical Alert
91.02095,53.55607,850.45715,1.2974,Critical Alert
88.6314,55.949955,882.96893,1.3361,Critical Alert
88.06112,61.800972,904.5317,1.4455,Critical Alert
90.498405,62.292755,785.86707,1.3648,Critical Alert
97.33339,63.20177,958.76935,1.6565,Critical Alert
99.72329,63.6279,728.4413,1.458,Critical Alert
87.82251,50.67624,989.43414,1.3495,Critical Alert
96.127235,57.734013,872.4882,1.4608,Critical Alert
94.10504,53.953133,822.75006,1.3189,Critical Alert
96.24963,56.179382,904.8008,1.4708,Critical Alert
87.65975,60.16334,975.48456,1.4869,Critical Alert
92.42283,60.142933,886.49304,1.4618,Critical Alert
86.773895,61.385902,865.377,1.3797,Critical Alert
90.66575,59.604774,875.3782,1.4165,Critical Alert
99.84169,44.97989,972.01105,1.4098,Critical Alert
86.57396,60.65542,935.16455,1.4375,Critical Alert
91.11308,62.060524,956.61383,1.5472,Critical Alert
99.45406,63.569317,629.9229,1.3509,Critical Alert
83.79973,54.77227,996.57666,1.3663,Critical Alert
83.89446,59.010925,877.08057,1.3123,Critical Alert
95.290855,58.900272,897.604,1.4939,Critical Alert
81.37273,53.943382,977.7992,1.2988,Critical Alert
98.8017,53.96329,858.7216,1.4232,Critical Alert
92.52859,58.90269,748.821,1.3001,Critical Alert
87.38004,56.34425,973.01697,1.4183,Critical Alert
96.152084,62.05797,683.28235,1.3348,Critical Alert
73.42032,62.426266,981.1548,1.327,Critical Alert
96.33437,53.1455,837.9548,1.3533,Critical Alert
98.607414,58.954365,726.1482,1.3638,Critical Alert
91.7472,60.909348,728.18,1.3001,Critical Alert
82.51724,62.895927,847.9648,1.3256,Critical Alert
90.70902,52.951855,918.60596,1.354,Critical Alert
98.6474,56.728985,873.43066,1.4813,Critical Alert
92.16409,63.647526,815.8566,1.4417,Critical Alert
95.15983,60.317646,943.5719,1.5629,Critical Alert
91.51086,56.024998,842.8179,1.3365,Critical Alert
99.93537,44.946964,897.8015,1.3335,Critical Alert
88.85801,60.32117,977.5923,1.5087,Critical Alert
85.51418,61.99761,814.07764,1.3184,Critical Alert
97.25981,53.277813,988.5817,1.5251,Critical Alert
99.52583,52.59888,913.5414,1.4683,Critical Alert
73.02642,63.724983,996.27325,1.3583,Critical Alert
98.885284,41.52206,952.1828,1.3194,Critical Alert
83.75984,56.281403,905.3172,1.2954,Critical Alert
94.61636,61.075443,692.91205,1.307,Critical Alert
88.716,54.129654,935.6178,1.3624,Critical Alert
96.68309,51.404003,810.6718,1.3016,Critical Alert
98.32769,54.534523,857.89685,1.4249,Critical Alert
96.51827,52.4156,809.9563,1.3149,Critical Alert
93.00339,60.922794,910.6309,1.5078,Critical Alert
87.929375,63.76318,958.6293,1.5317,Critical Alert
99.84849,61.090313,849.081,1.5439,Critical Alert
82.63647,61.306305,900.478,1.3561,Critical Alert
89.96458,54.72435,934.04395,1.3882,Critical Alert
99.580505,49.23623,818.2879,1.3155,Critical Alert
83.12295,60.119213,975.0133,1.4212,Critical Alert
92.60383,63.758423,707.7302,1.3374,Critical Alert
92.19721,62.395496,780.2656,1.3848,Critical Alert
87.61875,54.046894,919.6381,1.3289,Critical Alert
95.94266,60.19513,804.7063,1.4277,Critical Alert
86.54129,52.20807,977.67206,1.344,Critical Alert
96.13347,55.7757,976.1534,1.5368,Critical Alert
91.06104,63.640804,850.22327,1.4616,Critical Alert
92.421196,57.607716,969.51514,1.5069,Critical Alert
99.769135,51.58762,823.4827,1.3618,Critical Alert
95.92492,60.846424,902.18463,1.5393,Critical Alert
93.51213,55.52228,799.4718,1.3118,Critical Alert
94.996445,48.1906,909.77203,1.3284,Critical Alert
93.64364,49.84758,984.232,1.4134,Critical Alert
99.26338,53.78007,810.9312,1.3772,Critical Alert
98.704994,59.038536,797.47186,1.4407,Critical Alert
81.878,61.853603,956.2142,1.4121,Critical Alert
98.51368,45.386196,883.3459,1.3054,Critical Alert
98.09203,63.40485,629.8399,1.3287,Critical Alert
91.04688,53.31603,998.493,1.4477,Critical Alert
89.70737,61.74846,964.69977,1.5306,Critical Alert
84.68583,62.30659,834.37714,1.3328,Critical Alert
98.55372,59.76682,738.5669,1.3892,Critical Alert
95.5865,50.535473,945.849,1.4124,Critical Alert
99.33227,52.58153,997.62067,1.5527,Critical Alert
86.742134,62.398945,925.8505,1.4586,Critical Alert
99.315025,63.17109,804.31757,1.5236,Critical Alert
95.64459,49.303947,964.6057,1.4127,Critical Alert
95.342224,55.945755,947.90576,1.4989,Critical Alert
84.53788,51.087856,972.07465,1.2915,Critical Alert
97.734726,56.430023,855.6612,1.445,Critical Alert
99.36787,59.374508,845.8025,1.5058,Critical Alert
93.89585,61.565834,833.5593,1.4509,Critical Alert
87.54519,52.81657,920.16125,1.3084,Critical Alert
98.22424,63.237316,786.61755,1.4908,Critical Alert
93.78876,48.431545,922.2515,1.3281,Critical Alert
78.29061,61.038074,946.5034,1.3377,Critical Alert
94.06801,58.406693,810.7573,1.3783,Critical Alert
85.44248,63.741344,840.7637,1.3735,Critical Alert
90.06312,55.341225,935.60376,1.4013,Critical Alert
94.70904,59.033474,872.97107,1.4622,Critical Alert
97.665985,61.1229,685.3868,1.3433,Critical Alert
99.182724,39.002228,985.77954,1.3176,Critical Alert
98.68353,59.73176,826.5695,1.4819,Critical Alert
95.03708,61.434284,936.29736,1.5717,Critical Alert
